127.0.0.1 - - [10/Mar/2022:20:11:19 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3870
127.0.0.1 - - [10/Mar/2022:20:11:20 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7009
127.0.0.1 - - [10/Mar/2022:20:11:20 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:11:20 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:11:30 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:11:30 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7637
127.0.0.1 - - [10/Mar/2022:20:11:30 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:11:30 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:20:38 +0530] "GET /viporgfarm/Logout.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:20:38 +0530] "GET /viporgfarm/login.jsp HTTP/1.1" 200 3472
127.0.0.1 - - [10/Mar/2022:20:20:39 +0530] "GET /viporgfarm/signup.jsp HTTP/1.1" 200 7644
127.0.0.1 - - [10/Mar/2022:20:21:15 +0530] "POST /viporgfarm/signupAction.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:21:15 +0530] "GET /viporgfarm/signup.jsp?msg=valid HTTP/1.1" 200 7738
127.0.0.1 - - [10/Mar/2022:20:21:17 +0530] "GET /viporgfarm/login.jsp HTTP/1.1" 200 3472
127.0.0.1 - - [10/Mar/2022:20:21:25 +0530] "POST /viporgfarm/loginAction.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:21:25 +0530] "GET /viporgfarm/login.jsp?msg=notexist HTTP/1.1" 200 3590
